predicion,recall
0.11693548387096774,0.29
0.11740890688259109,0.29
0.11788617886178862,0.29
0.11836734693877551,0.29
0.11885245901639344,0.29
0.11934156378600823,0.29
0.11983471074380166,0.29
0.12033195020746888,0.29
0.12083333333333333,0.29
0.12133891213389121,0.29
0.12184873949579832,0.29
0.12236286919831224,0.29
0.1228813559322034,0.29
0.12340425531914893,0.29
0.12393162393162394,0.29
0.12017167381974249,0.28
0.1206896551724138,0.28
0.11688311688311688,0.27
0.11739130434782609,0.27
0.11790393013100436,0.27
0.11842105263157894,0.27
0.11894273127753303,0.27
0.11946902654867257,0.27
0.11555555555555555,0.26
0.11607142857142858,0.26
0.11659192825112108,0.26
0.11711711711711711,0.26
0.11764705882352941,0.26
0.11818181818181818,0.26
0.1141552511415525,0.25
0.11467889908256881,0.25
0.1152073732718894,0.25
0.1111111111111111,0.24
0.11162790697674418,0.24
0.11214953271028037,0.24
0.11267605633802817,0.24
0.11320754716981132,0.24
0.11374407582938388,0.24
0.11428571428571428,0.24
0.11483253588516747,0.24
0.11538461538461539,0.24
0.11594202898550725,0.24
0.11650485436893204,0.24
0.11707317073170732,0.24
0.11764705882352941,0.24
0.11822660098522167,0.24
0.1188118811881188,0.24
0.11940298507462686,0.24
0.12,0.24
0.12060301507537688,0.24
0.12121212121212122,0.24
0.116751269035533,0.23
0.11224489795918367,0.22
0.11282051282051282,0.22
0.1134020618556701,0.22
0.11398963730569948,0.22
0.11458333333333333,0.22
0.11518324607329843,0.22
0.11578947368421053,0.22
0.1164021164021164,0.22
0.11702127659574468,0.22
0.11764705882352941,0.22
0.11827956989247312,0.22
0.11891891891891893,0.22
0.11956521739130435,0.22
0.12021857923497267,0.22
0.12087912087912088,0.22
0.12154696132596685,0.22
0.12222222222222222,0.22
0.12290502793296089,0.22
0.12359550561797752,0.22
0.12429378531073447,0.22
0.125,0.22
0.12571428571428572,0.22
0.12643678160919541,0.22
0.12716763005780346,0.22
0.12790697674418605,0.22
0.1286549707602339,0.22
0.1301775147928994,0.22
0.13095238095238096,0.22
0.13253012048192772,0.22
0.13333333333333333,0.22
0.13414634146341464,0.22
0.13496932515337423,0.22
0.13580246913580246,0.22
0.13664596273291926,0.22
0.1375,0.22
0.13924050632911392,0.22
0.14012738853503184,0.22
0.14102564102564102,0.22
0.14193548387096774,0.22
0.14285714285714285,0.22
0.1437908496732026,0.22
0.14473684210526316,0.22
0.1456953642384106,0.22
0.14666666666666667,0.22
0.1476510067114094,0.22
0.14864864864864866,0.22
0.14965986394557823,0.22
0.1506849315068493,0.22
0.15172413793103448,0.22
0.1527777777777778,0.22
0.15384615384615385,0.22
0.15492957746478872,0.22
0.14893617021276595,0.21
0.14285714285714285,0.2
0.1366906474820144,0.19
0.13043478260869565,0.18
0.13138686131386862,0.18
0.1323529411764706,0.18
0.1259259259259259,0.17
0.12686567164179105,0.17
0.12781954887218044,0.17
0.12878787878787878,0.17
0.1297709923664122,0.17
0.13076923076923078,0.17
0.13178294573643412,0.17
0.1328125,0.17
0.13385826771653545,0.17
0.1349206349206349,0.17
0.136,0.17
0.13709677419354838,0.17
0.13821138211382114,0.17
0.13934426229508196,0.17
0.14049586776859505,0.17
0.14166666666666666,0.17
0.14285714285714285,0.17
0.1440677966101695,0.17
0.1452991452991453,0.17
0.14655172413793102,0.17
0.14912280701754385,0.17
0.1415929203539823,0.16
0.13392857142857142,0.15
0.13513513513513514,0.15
0.13636363636363635,0.15
0.13761467889908258,0.15
0.1388888888888889,0.15
0.1308411214953271,0.14
0.1320754716981132,0.14
0.13333333333333333,0.14
0.1346153846153846,0.14
0.13592233009708737,0.14
0.13725490196078433,0.14
0.13861386138613863,0.14
0.13,0.13
0.13131313131313133,0.13
0.1326530612244898,0.13
0.13402061855670103,0.13
0.125,0.12
0.11578947368421053,0.11
0.11702127659574468,0.11
0.11827956989247312,0.11
0.11956521739130435,0.11
0.12087912087912088,0.11
0.12222222222222222,0.11
0.12359550561797752,0.11
0.11363636363636363,0.1
0.11494252873563218,0.1
0.11627906976744186,0.1
0.10588235294117647,0.09
0.10714285714285714,0.09
0.0963855421686747,0.08
0.08536585365853659,0.07
0.07407407407407407,0.06
0.075,0.06
0.0759493670886076,0.06
0.07692307692307693,0.06
0.07792207792207792,0.06
0.07894736842105263,0.06
0.08,0.06
0.08108108108108109,0.06
0.0821917808219178,0.06
0.08333333333333333,0.06
0.08450704225352113,0.06
0.08571428571428572,0.06
0.08695652173913043,0.06
0.08823529411764706,0.06
0.08955223880597014,0.06
0.09090909090909091,0.06
0.09230769230769231,0.06
0.09375,0.06
0.09523809523809523,0.06
0.0967741935483871,0.06
0.09836065573770492,0.06
0.1,0.06
0.1016949152542373,0.06
0.10344827586206896,0.06
0.10526315789473684,0.06
0.10714285714285714,0.06
0.10909090909090909,0.06
0.1111111111111111,0.06
0.11320754716981132,0.06
0.11538461538461539,0.06
0.09803921568627451,0.05
0.1,0.05
0.10204081632653061,0.05
0.10416666666666667,0.05
0.0851063829787234,0.04
0.06521739130434782,0.03
0.044444444444444446,0.02
0.022727272727272728,0.01
0.023255813953488372,0.01
0.023809523809523808,0.01
0.024390243902439025,0.01
0.025,0.01
0.02564102564102564,0.01
0.02631578947368421,0.01
0.02702702702702703,0.01
0.027777777777777776,0.01
0.02857142857142857,0.01
0.029411764705882353,0.01
0.030303030303030304,0.01
0.03125,0.01
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
